,seniorcitizen,tenure,multiplelines,internetservice,contract,paperlessbilling,monthlycharges,churn,service_count,family,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check
2042,1,28,1,1,1,0,64.45,0,3,0,1,0,0
2043,1,16,0,2,1,0,69.65,0,0,0,0,0,1
2044,0,7,0,0,2,0,19.5,0,0,0,0,0,0
2045,0,69,1,2,3,1,110.5,0,5,0,1,0,0
2046,0,1,0,1,1,0,24.7,0,0,1,0,0,0
2047,0,3,0,1,1,1,77.4,0,4,0,0,0,1
2048,1,21,0,2,1,1,96.8,1,3,0,1,0,0
2049,0,69,1,2,1,1,85.4,0,2,1,1,0,0
2050,0,71,0,1,3,1,47.6,0,4,1,1,0,0
2051,0,69,0,0,3,0,19.4,0,0,1,0,0,0
2052,0,48,1,2,1,1,103.85,0,4,0,0,0,1
2053,0,47,1,2,1,1,83.35,1,2,1,1,0,0
2054,0,2,1,1,1,1,49.4,1,0,0,0,0,1
2055,0,45,1,2,1,1,108.45,0,5,0,0,1,0
2056,0,51,1,2,1,0,81.0,0,1,0,1,0,0
2057,0,22,1,1,1,1,79.2,1,4,1,0,0,1
2058,0,72,1,1,3,0,86.65,0,6,0,1,0,0
2059,0,37,1,2,1,1,92.95,0,3,1,0,0,1
2060,0,71,1,1,3,0,90.35,0,6,1,0,0,1
2061,0,7,0,1,1,0,48.7,1,1,1,0,0,1
2062,0,66,1,0,3,1,25.15,0,0,0,0,1,0
2063,0,51,0,1,2,1,76.4,0,4,1,1,0,0
2064,0,30,0,0,2,0,19.55,0,0,1,1,0,0
2065,0,34,1,2,1,0,85.35,0,1,0,0,0,1
2066,0,64,1,0,3,1,24.8,0,0,1,0,0,0
2067,1,65,1,2,2,1,103.15,0,4,1,1,0,0
2068,0,47,1,2,1,0,100.75,0,4,0,0,0,0
2069,0,1,0,2,1,1,95.6,1,3,0,0,0,1
2070,0,49,1,1,1,1,59.75,1,2,0,0,1,0
2071,0,67,1,2,3,0,94.1,0,3,1,0,1,0
2072,0,39,0,0,2,0,19.35,0,0,1,1,0,0
2073,0,14,0,0,1,0,19.9,0,0,0,0,0,0
2075,1,56,1,2,1,1,101.05,0,3,0,0,0,1
2076,0,14,0,1,2,0,59.1,0,2,0,0,1,0
2077,0,1,0,2,1,0,71.35,1,0,0,0,0,1
2078,0,16,0,1,2,1,55.85,0,2,1,0,0,0
2079,0,70,1,2,1,1,106.05,0,4,1,0,0,1
2080,1,72,1,1,3,1,84.1,0,5,1,0,1,0
2081,0,23,0,2,1,1,75.3,0,1,1,0,1,0
2082,0,21,1,0,1,0,24.7,0,0,1,0,0,0
2083,0,1,0,0,1,1,20.15,1,0,0,0,0,0
2084,0,1,0,2,1,0,69.75,1,0,1,1,0,0
2085,1,32,1,2,1,1,93.2,1,2,1,0,0,1
2086,0,17,0,2,1,0,80.85,1,1,1,0,0,1
2087,0,4,0,1,1,1,33.65,1,2,0,0,0,1
2088,0,36,1,1,2,0,55.8,0,1,0,0,0,1
2089,0,50,0,1,3,0,39.7,0,3,0,0,1,0
2090,0,48,0,1,1,1,29.5,0,1,1,0,1,0
2091,0,50,0,0,3,0,20.15,0,0,1,0,1,0
2092,0,72,1,1,3,0,79.55,0,5,1,0,1,0
2093,0,10,1,0,1,0,24.8,0,0,1,0,1,0
2094,0,18,0,0,1,0,19.65,0,0,0,0,0,0
2095,0,1,0,2,1,1,79.95,1,1,0,0,0,1
2096,0,1,0,0,1,0,19.3,1,0,0,0,0,1
2097,0,9,0,2,1,1,94.05,0,3,0,0,0,1
2098,0,2,1,2,1,0,90.75,0,2,0,0,0,0
2099,0,40,1,2,1,1,78.85,0,1,1,0,1,0
2100,0,69,1,2,2,0,99.5,0,3,1,1,0,0
2101,0,37,1,2,2,1,99.2,1,4,1,0,0,1
2102,0,18,1,2,1,1,80.55,0,1,1,0,1,0
2103,1,11,0,2,1,1,70.2,0,0,1,0,0,1
2104,0,8,1,2,1,1,85.2,1,1,1,0,1,0
2105,0,3,1,2,1,0,75.25,1,0,0,0,0,1
2106,0,55,0,1,2,0,59.45,0,2,1,0,1,0
2107,0,33,1,2,1,1,93.35,0,3,1,0,0,1
2108,0,46,0,1,1,0,44.95,0,0,0,1,0,0
2109,0,34,1,0,3,0,26.1,0,0,0,1,0,0
2110,0,3,0,0,1,0,20.2,0,0,0,0,0,1
2111,0,30,0,0,3,0,21.25,0,0,1,0,0,0
2112,0,33,1,1,2,0,59.4,0,2,0,0,0,1
2113,0,45,1,2,2,1,95.0,0,3,1,0,1,0
2114,0,40,0,1,1,1,61.9,0,3,0,0,0,0
2116,0,1,1,1,1,0,54.35,1,1,0,0,0,1
2117,0,72,0,1,3,0,64.45,0,6,1,1,0,0
2118,0,22,0,2,1,1,80.15,0,1,1,0,0,1
2119,0,46,0,0,2,1,20.2,0,0,1,1,0,0
2120,0,55,0,0,3,0,21.0,0,0,1,0,0,0
2121,0,1,0,0,1,0,20.45,0,0,0,0,0,0
2122,0,12,1,1,2,1,75.85,0,3,0,0,0,0
2123,0,31,1,2,1,1,80.45,0,1,0,0,0,1
2124,0,5,0,1,1,1,24.95,1,0,1,0,0,1
2125,0,67,1,1,3,1,75.5,0,3,1,0,0,1
2126,0,1,0,1,1,0,44.45,0,0,0,0,0,0
2127,0,40,0,1,2,1,42.35,1,3,1,0,0,1
2128,0,41,1,1,1,1,74.55,0,4,1,0,1,0
2129,0,1,1,2,1,1,75.3,1,0,0,0,0,1
2130,0,51,1,2,2,1,94.8,1,3,0,0,0,1
2131,0,42,0,1,3,0,48.15,0,4,1,0,1,0
2132,0,23,0,0,2,0,19.65,0,0,1,0,0,0
2133,1,1,0,2,1,1,70.55,1,0,0,0,0,1
2134,0,1,0,0,1,0,20.15,0,0,0,0,0,0
2135,0,56,1,2,1,1,106.6,0,4,0,0,1,0
2136,0,15,1,2,1,1,91.0,0,2,1,0,0,1
2137,0,12,1,0,3,1,25.4,0,0,1,1,0,0
2138,0,54,0,1,3,0,69.95,0,4,1,1,0,0
2139,0,7,0,1,1,1,66.85,0,2,0,0,0,1
2140,0,33,1,2,1,0,86.15,1,1,1,0,1,0
2141,0,16,0,0,1,0,20.15,0,0,1,0,0,1
2142,0,21,0,1,2,0,64.85,0,3,1,0,0,0
2144,0,3,0,1,1,1,50.5,0,1,0,0,0,0
2145,0,11,0,2,1,0,72.9,0,1,0,0,0,1
2146,0,62,1,2,2,1,115.05,0,6,0,0,1,0
2147,0,18,0,0,1,0,19.0,0,0,0,0,0,1
2148,0,6,0,0,1,0,19.55,0,0,1,0,0,0
2149,0,46,1,2,2,1,101.1,0,3,0,0,0,1
2150,0,21,1,2,1,1,84.1,0,1,0,0,0,1
2151,0,68,1,0,3,1,24.15,0,0,0,1,0,0
2152,0,1,1,1,1,1,50.1,0,0,0,0,0,1
2153,0,25,0,2,1,1,74.6,0,1,1,0,0,1
2154,0,24,0,0,3,0,19.75,0,0,1,0,0,0
2155,0,30,1,2,1,1,85.0,1,1,1,0,0,1
2156,0,2,0,2,1,0,80.55,1,1,0,0,0,1
2157,0,51,1,2,2,1,106.8,0,4,1,1,0,0
2158,0,57,1,1,3,1,84.5,0,5,1,0,0,1
2160,0,72,0,1,3,1,83.7,0,6,1,1,0,0
2161,0,2,0,2,1,1,75.8,1,1,0,0,0,1
2162,0,28,1,2,1,0,96.6,0,3,1,0,1,0
2163,1,29,1,2,1,1,98.5,1,3,1,0,0,1
2164,0,70,0,2,3,1,101.1,0,5,1,0,1,0
2165,0,13,0,0,2,0,20.2,0,0,0,0,0,0
2166,1,59,1,2,2,1,94.05,0,4,1,0,0,1
2167,1,13,1,2,1,1,95.25,1,2,1,0,0,1
2168,1,7,1,2,1,1,74.4,1,0,1,0,0,0
2169,0,62,0,1,3,0,81.0,0,5,1,0,0,0
2170,0,21,0,1,2,1,60.25,0,3,0,0,0,1
2171,0,2,0,1,1,0,60.85,0,2,0,0,0,1
2172,0,1,0,1,1,0,43.95,0,0,0,0,1,0
2173,0,4,0,2,1,0,86.05,0,2,0,0,0,1
2174,0,19,0,0,2,0,20.25,0,0,0,0,1,0
2175,0,30,0,2,1,0,85.15,1,2,0,0,0,1
2176,0,67,0,0,3,1,19.4,0,0,1,0,1,0
2177,1,72,1,2,3,1,102.65,0,4,1,0,1,0
2178,0,53,0,0,3,0,19.9,0,0,1,0,1,0
2179,0,5,0,0,2,0,19.55,0,0,0,0,0,1
2181,0,50,1,1,2,1,84.15,0,5,1,0,1,0
2182,0,56,1,2,3,1,103.2,0,4,1,0,0,1
2183,0,2,0,1,1,1,50.2,0,1,0,0,1,0
2184,1,2,1,2,1,1,88.55,1,2,0,0,0,1
2185,0,24,1,1,1,0,54.75,1,1,1,0,0,1
2186,0,46,0,0,3,0,19.95,0,0,1,0,1,0
2187,0,71,1,2,3,1,116.25,0,6,1,0,0,1
2188,0,29,0,1,1,1,31.2,0,1,0,0,0,1
2189,0,69,1,0,3,0,24.45,0,0,1,1,0,0
2190,0,71,1,1,3,0,84.2,0,5,1,0,1,0
2191,1,1,0,2,1,1,91.3,1,2,0,0,0,1
2193,0,56,0,0,2,1,21.2,0,0,1,0,0,0
2194,0,1,0,2,1,1,79.5,1,1,0,0,0,1
2195,0,28,1,0,2,0,25.55,0,0,1,0,0,0
2196,0,19,0,0,1,0,20.2,0,0,1,0,0,0
2197,0,66,1,1,1,0,63.85,0,2,1,0,0,1
2198,0,17,1,1,2,1,61.95,0,2,1,0,0,0
2199,0,52,1,0,3,0,25.75,0,0,1,0,0,0
2200,0,19,0,1,2,0,58.2,0,2,0,0,0,1
2201,0,36,0,1,2,0,85.85,0,6,0,1,0,0
2202,1,7,0,2,1,1,70.1,1,0,1,0,0,0
2203,0,72,1,2,2,1,104.9,0,5,1,0,1,0
2204,0,67,1,2,2,1,111.3,1,5,1,0,0,1
2205,1,34,0,2,2,1,99.85,0,4,0,0,0,1
2206,1,57,1,2,1,1,95.25,1,3,1,1,0,0
2207,0,7,0,2,1,1,86.25,1,2,1,0,0,1
2208,1,1,1,2,1,1,100.8,1,3,1,0,0,1
2209,0,8,0,0,1,1,19.55,0,0,1,1,0,0
2210,0,69,1,2,3,0,104.0,0,4,0,0,0,1
2211,0,50,1,2,2,1,104.4,0,4,1,0,0,0
2212,0,10,0,0,2,0,19.5,0,0,0,0,0,0
2213,0,12,1,0,3,0,25.25,0,0,1,0,1,0
2214,0,14,0,2,1,1,86.3,1,2,0,0,0,1
2215,0,70,0,1,3,1,49.85,0,4,1,1,0,0
2217,0,66,1,1,3,0,89.9,0,6,1,0,1,0
2218,0,71,0,1,3,1,82.0,0,5,1,0,1,0
2219,1,20,0,2,1,0,89.95,0,2,0,0,0,1
2220,0,72,0,1,3,1,79.35,0,5,1,1,0,0
2221,0,71,0,1,3,0,64.05,0,4,1,0,1,0
2222,0,38,1,2,1,1,101.15,0,3,1,0,1,0
2223,0,28,1,2,1,1,89.95,1,2,0,0,0,1
2224,1,17,0,2,1,1,76.45,1,1,1,0,0,1
2225,0,33,0,1,2,1,39.1,0,2,0,0,0,1
2226,0,23,0,1,3,0,34.6,0,2,1,0,0,0
2227,0,58,0,0,2,1,19.55,0,0,1,0,0,1
2228,1,70,1,2,3,1,104.45,0,4,1,1,0,0
2229,0,4,0,2,1,0,70.5,0,0,1,0,0,1
2230,0,45,0,0,3,0,20.35,0,0,1,0,0,0
2231,0,10,0,2,1,1,70.0,1,0,0,0,0,1
2232,0,36,0,0,3,0,19.45,0,0,1,0,1,0
2233,0,54,0,1,1,1,69.9,0,4,0,0,0,0
2234,0,23,1,1,3,0,59.7,0,2,1,0,0,0
2235,0,41,1,1,2,1,78.35,0,4,1,0,1,0
2236,1,5,0,2,1,1,71.45,0,0,0,0,0,0
2237,0,27,0,1,2,1,45.85,0,3,1,0,1,0
2238,0,1,0,2,1,1,95.85,0,3,0,0,0,1
2239,0,67,0,1,3,0,35.7,0,2,1,0,1,0
2240,1,72,1,1,3,1,89.55,0,6,1,0,1,0
2241,0,56,1,0,3,1,24.95,0,0,1,0,1,0
2242,0,44,1,0,2,0,24.85,0,0,1,0,0,1
2243,1,66,1,2,1,1,100.8,0,3,1,0,0,1
2244,0,34,1,1,2,1,64.4,1,3,0,0,0,0
2245,0,69,1,2,3,0,105.35,0,4,1,1,0,0
2246,0,1,1,2,1,1,102.45,1,4,1,0,0,1
2247,0,40,0,0,3,0,19.65,0,0,0,0,1,0
2248,0,30,1,1,1,1,54.45,0,1,1,1,0,0
2249,0,11,0,1,1,0,70.5,0,3,0,0,0,0
2250,0,15,0,0,2,0,20.1,0,0,0,0,1,0
2251,0,11,0,1,1,1,69.35,0,3,0,0,0,1
2252,0,64,0,0,2,0,19.8,0,0,1,1,0,0
2253,1,72,0,1,3,0,74.4,0,5,1,1,0,0
2254,1,72,1,2,3,1,93.05,0,4,1,1,0,0
2255,0,1,0,1,1,0,51.2,0,1,1,0,0,0
2256,0,15,0,1,2,0,65.6,0,4,1,0,1,0
2257,0,60,1,1,2,0,80.55,0,4,0,0,1,0
2258,0,56,0,1,2,0,52.7,0,2,0,0,0,0
2259,0,8,0,0,3,0,20.85,0,0,0,0,0,0
2260,0,3,0,2,1,0,80.1,1,2,0,0,1,0
2261,0,49,1,1,1,1,52.15,0,0,1,0,1,0
2262,0,2,0,2,1,1,80.2,1,1,0,0,0,1
2263,0,6,0,2,1,1,98.15,1,5,0,1,0,0
2264,0,70,1,2,3,1,114.95,0,6,0,1,0,0
2265,0,12,1,2,1,1,112.95,1,5,0,0,0,0
2266,1,52,0,2,2,1,104.45,0,5,1,1,0,0
2267,0,72,1,2,3,1,113.65,0,6,1,0,1,0
2268,0,40,0,0,3,1,20.6,0,0,0,1,0,0
2269,0,1,0,2,1,0,70.9,1,0,0,0,0,0
2270,1,3,0,2,1,1,86.85,1,2,0,0,0,1
2271,1,40,0,2,1,1,91.55,0,2,0,0,0,1
2272,0,1,0,1,1,1,49.85,0,1,1,0,0,1
2273,0,30,0,0,2,0,19.8,0,0,1,0,1,0
2274,0,23,0,2,1,1,99.85,1,4,1,0,0,1
2275,0,1,1,2,1,1,74.5,1,0,1,0,0,1
2276,1,44,1,2,1,0,104.15,0,4,1,0,0,1
2277,0,65,1,2,1,1,109.15,1,5,0,0,0,1
2278,1,7,0,1,1,1,48.2,0,1,0,0,0,1
2280,1,8,1,2,1,1,100.15,0,3,0,0,1,0
2281,0,16,1,1,1,1,65.2,1,2,0,0,1,0
2282,1,66,1,2,1,1,99.5,1,3,1,0,1,0
2283,0,1,0,2,1,1,71.55,1,0,0,0,0,0
2284,0,3,0,1,1,0,55.9,0,2,1,0,0,0
2285,0,53,1,2,1,0,93.9,1,3,1,0,0,1
2286,1,8,0,1,1,1,64.4,0,3,1,0,1,0
2288,0,5,0,2,1,1,85.3,0,2,0,0,0,0
2289,0,72,1,2,3,0,107.45,0,5,1,0,0,0
2290,0,13,0,1,1,1,48.75,1,3,1,1,0,0
2291,0,4,1,2,1,1,85.65,1,1,0,0,0,1
2292,0,54,1,1,3,0,91.3,0,6,1,0,1,0
2293,0,72,1,1,3,0,85.95,0,5,1,1,0,0
2294,0,12,1,2,1,1,106.7,1,4,0,0,0,1
2295,0,1,0,1,1,1,25.15,1,0,0,0,0,1
2296,1,1,0,1,1,0,45.2,0,0,0,0,0,1
2298,0,69,1,2,3,1,79.2,0,1,1,0,1,0
2299,0,48,0,1,3,0,55.5,0,2,0,0,1,0
2300,0,48,1,2,2,1,103.25,1,4,1,0,1,0
2301,0,8,1,2,1,1,90.25,0,2,1,0,0,1
2302,0,71,1,1,3,1,91.25,0,6,1,0,0,0
2303,0,2,0,1,1,1,47.8,1,1,0,0,0,1
2304,0,67,0,2,2,1,100.9,0,4,1,0,1,0
2305,0,34,1,2,1,1,97.7,0,3,1,1,0,0
2306,0,3,0,2,1,1,69.85,0,0,0,0,0,1
2307,0,9,0,1,2,1,65.6,0,3,1,0,0,0
2308,0,71,0,2,2,1,104.65,0,5,1,1,0,0
2309,0,57,1,2,3,1,90.45,0,2,0,0,1,0
2310,0,72,0,1,3,1,63.7,0,6,0,1,0,0
2311,1,48,0,2,1,1,104.5,0,5,1,0,0,1
2312,0,18,0,0,2,0,20.1,0,0,0,0,0,0
2313,0,43,1,2,2,1,104.3,0,4,1,0,1,0
2314,0,72,1,1,3,1,93.25,0,6,1,1,0,0
2315,0,35,1,1,2,1,73.45,0,3,1,1,0,0
2316,0,4,0,0,1,0,20.7,0,0,0,0,0,0
2317,0,49,1,0,3,0,25.25,0,0,1,0,0,0
2318,0,71,1,2,3,0,100.5,0,4,1,1,0,0
2319,0,11,0,2,1,0,90.6,0,2,1,0,0,1
2320,0,63,1,1,3,1,89.4,0,6,1,0,1,0
2321,1,65,1,2,1,1,95.45,0,3,0,1,0,0
2322,0,49,0,0,3,0,20.45,0,0,1,0,1,0
2323,0,29,1,2,1,1,98.6,1,3,0,0,1,0
2324,1,15,1,2,1,1,83.05,1,2,1,0,0,1
2325,0,4,0,0,1,1,19.95,0,0,1,0,0,1
2326,0,72,1,2,2,0,109.15,0,5,1,0,1,0
2327,1,26,0,2,1,1,85.7,0,2,1,0,1,0
2328,1,35,1,2,1,0,102.05,0,3,1,1,0,0
2329,0,57,1,2,2,0,94.7,0,3,0,0,0,1
2330,0,28,1,1,1,0,64.4,0,2,1,0,0,1
2331,0,25,1,0,2,1,26.8,0,0,1,0,0,0
2332,0,47,0,1,2,1,66.05,0,3,1,0,1,0
2333,0,57,1,1,1,0,65.2,0,3,1,1,0,0
2334,1,16,1,2,1,1,85.05,0,1,1,0,1,0
2335,0,5,0,1,1,1,55.8,0,2,0,0,0,0
2336,0,17,0,2,1,1,70.4,1,0,1,1,0,0
2338,0,72,0,0,3,0,19.95,0,0,1,1,0,0
2339,1,21,1,2,1,1,94.25,1,2,0,0,0,1
2340,0,48,0,1,2,0,45.0,0,3,1,0,1,0
2341,0,68,1,2,3,0,114.9,0,6,1,1,0,0
2342,0,30,1,2,1,0,106.4,0,4,0,1,0,0
2343,0,3,0,1,1,1,46.1,0,0,1,0,0,0
2344,1,14,0,1,3,0,39.7,0,3,0,0,0,0
2345,0,4,0,0,1,1,20.05,0,0,1,1,0,0
2346,0,71,1,2,3,1,95.75,0,3,1,0,1,0
2347,0,8,1,0,2,0,24.4,0,0,1,0,0,0
2348,0,61,0,1,1,0,33.6,0,2,1,1,0,0
2349,0,72,1,2,3,0,90.45,0,3,1,1,0,0
2350,0,5,1,2,1,1,84.0,0,1,0,0,0,1
2351,0,49,0,1,3,0,67.4,0,4,0,1,0,0
2352,0,8,0,0,1,1,19.7,0,0,0,1,0,0
2353,0,3,0,2,1,1,80.35,0,1,0,0,0,1
2354,0,9,0,0,3,0,19.6,0,0,1,0,0,0
2355,0,67,0,1,3,1,54.2,0,2,1,1,0,0
2356,0,46,0,1,1,1,45.2,0,0,0,0,1,0
2357,0,67,1,1,2,0,75.1,0,4,1,0,0,0
2358,0,55,0,0,2,0,19.7,0,0,1,0,0,1
2359,0,33,1,1,1,1,72.75,0,4,1,1,0,0
2360,0,62,0,0,3,0,20.05,0,0,1,0,1,0
2361,0,1,0,1,1,0,45.95,1,0,1,0,0,0
2362,0,49,0,1,1,1,39.2,0,2,1,0,0,1
2363,0,1,0,1,1,1,44.75,0,0,0,0,0,1
2364,0,14,1,2,1,1,82.65,0,2,1,0,0,1
2365,1,18,1,2,1,0,93.9,0,3,0,1,0,0
2366,1,1,0,2,1,1,70.15,1,0,0,0,0,1
2367,0,1,0,2,1,1,85.55,1,2,0,0,1,0
2368,0,72,1,2,3,1,117.15,0,6,1,0,1,0
2369,0,64,1,2,3,0,99.25,0,4,0,0,1,0
2370,0,69,1,2,3,1,112.55,0,6,1,1,0,0
2371,0,1,1,0,1,1,25.7,0,0,0,0,0,1
2372,0,71,1,1,3,0,90.3,0,6,1,0,1,0
2373,0,66,0,1,2,1,49.4,0,1,1,0,1,0
2374,0,2,0,0,1,0,19.4,0,0,0,0,0,0
2376,0,11,0,1,2,1,61.25,0,2,0,0,0,1
2377,0,47,0,1,1,1,55.3,0,2,1,0,0,1
2378,0,35,0,2,1,1,70.3,1,0,1,0,0,1
2380,0,60,1,2,1,1,103.75,0,4,1,1,0,0
2381,0,11,0,0,2,0,19.5,0,0,0,0,0,0
2382,0,29,0,1,2,0,39.5,0,3,0,0,1,0
2383,0,21,0,1,1,1,26.05,0,0,1,0,0,1
2384,1,48,1,2,1,1,91.05,0,2,1,0,1,0
2385,0,3,0,1,1,0,29.65,0,1,1,0,0,0
2386,0,43,0,1,1,0,50.2,0,1,1,0,0,0
2387,0,5,1,2,1,0,105.3,0,4,0,0,0,1
2388,0,1,0,1,1,1,55.45,0,1,0,0,0,1
2389,0,71,1,1,2,0,85.45,0,5,1,0,0,1
2390,0,8,0,0,2,0,19.8,0,0,1,0,0,1
2391,0,8,1,1,1,1,59.25,0,1,0,0,0,1
2392,0,20,1,2,1,1,90.7,0,2,0,0,1,0
2393,0,33,1,2,2,1,103.7,1,4,1,0,0,0
2394,0,71,1,2,2,1,79.05,0,1,0,0,1,0
2395,1,31,1,2,2,1,90.7,0,2,1,0,0,1
2396,1,38,1,2,2,0,95.0,0,3,1,0,1,0
2397,0,1,0,2,1,1,88.35,1,2,0,0,0,1
2398,0,2,0,1,1,1,30.25,0,1,1,0,0,0
2399,0,12,0,1,1,1,49.85,0,3,1,1,0,0
2400,0,9,0,2,1,0,93.0,0,4,1,1,0,0
2401,1,11,0,1,1,1,54.55,0,2,1,0,0,1
2402,0,6,0,0,1,0,19.7,0,0,1,0,0,0
2403,0,71,0,1,2,1,84.8,0,6,1,1,0,0
2404,0,42,1,2,2,1,94.45,0,3,1,0,1,0
2405,0,8,0,2,1,1,94.2,1,3,1,0,0,1
2406,0,5,0,2,1,1,96.25,1,3,0,0,0,1
2407,0,2,0,2,1,1,70.7,1,0,1,0,0,1
2408,0,45,0,0,3,0,20.85,0,0,1,0,0,0
2409,0,28,0,1,2,1,60.0,0,5,1,0,1,0
2410,0,43,1,2,1,0,80.45,0,1,1,0,0,1
2411,0,60,1,1,3,1,84.95,0,5,1,0,0,1
2412,0,42,0,1,2,0,33.55,1,2,1,0,0,0
2413,0,7,0,1,3,0,49.65,0,4,1,0,1,0
2414,0,25,0,0,2,1,20.2,0,0,1,1,0,0
2415,1,40,1,2,1,1,94.55,1,2,1,0,1,0
2416,0,27,1,2,2,1,100.5,0,3,0,1,0,0
2417,0,10,0,1,1,0,35.75,0,2,0,0,0,1
2418,1,27,1,2,1,1,86.45,0,2,0,1,0,0
2419,0,11,0,1,2,0,53.8,0,2,0,1,0,0
2420,0,4,0,1,1,0,38.55,0,2,1,0,1,0
2421,0,68,0,1,1,1,39.9,0,2,0,1,0,0
2422,1,1,0,2,1,1,70.05,0,0,0,0,0,1
2423,0,18,0,0,2,0,20.1,0,0,0,0,0,0
2425,0,26,0,0,1,1,20.3,0,0,0,0,0,1
2426,0,17,0,1,1,1,35.65,0,2,1,0,1,0
2427,0,1,0,1,1,0,35.9,1,1,0,0,0,1
2428,0,38,1,2,1,1,99.25,1,3,1,1,0,0
2429,1,59,0,2,2,1,82.95,0,3,1,0,1,0
2430,0,30,0,1,3,1,55.65,0,2,0,0,0,0
2431,1,2,0,1,1,1,24.45,1,0,0,0,0,0
2433,0,9,0,1,2,0,50.8,0,4,0,0,0,0
2434,0,3,0,0,1,0,19.65,0,0,1,0,0,0
2435,0,14,0,1,1,1,59.8,0,2,1,0,1,0
2436,1,31,0,2,1,1,73.55,0,1,0,0,1,0
2437,0,7,0,1,1,0,61.4,0,3,0,0,0,1
2438,0,8,1,2,1,1,103.35,1,4,0,1,0,0
2439,0,17,0,0,2,0,19.9,0,0,1,1,0,0
2440,0,32,0,0,1,1,19.45,0,0,1,0,1,0
2441,1,2,0,2,1,0,81.5,0,1,0,0,0,0
2442,1,7,1,2,1,1,84.8,1,1,0,0,0,1
2443,0,72,1,2,3,0,109.55,0,5,1,0,1,0
2444,1,31,1,2,1,1,99.95,1,3,0,0,0,1
2445,0,27,0,2,1,0,74.4,0,1,1,0,0,0
2446,0,18,1,2,1,1,90.0,1,2,0,0,1,0
2447,0,7,0,2,1,1,74.9,0,1,0,0,0,1
2448,1,14,1,2,1,1,104.85,1,4,0,0,0,1
2449,0,11,0,1,1,1,59.65,0,2,1,1,0,0
2450,0,72,1,2,3,1,110.45,0,5,1,1,0,0
2451,0,28,1,2,2,0,106.1,1,4,1,0,0,1
2452,1,15,1,2,1,1,74.2,1,0,0,0,1,0
2453,1,4,1,2,1,1,74.45,0,0,0,0,0,1
2455,0,5,0,2,1,1,89.35,1,3,0,0,0,1
2456,0,47,1,0,3,0,24.55,0,0,1,0,0,0
2457,1,57,0,2,2,1,90.65,0,3,1,0,0,1
2458,1,50,1,2,3,1,105.05,0,4,1,0,1,0
2459,0,8,0,0,1,1,20.45,0,0,0,0,1,0
2460,0,48,0,0,3,0,19.55,0,0,1,0,0,0
2461,0,70,0,0,2,0,19.7,0,0,0,1,0,0
2462,0,1,0,1,1,1,70.45,0,4,1,1,0,0
2463,0,8,1,2,1,1,85.65,0,1,1,1,0,0
2464,0,1,1,2,1,1,77.15,1,0,0,0,0,1
2465,0,1,0,1,1,1,35.25,1,1,0,1,0,0
2466,0,60,0,0,3,0,20.55,0,0,1,0,0,0
2467,0,49,1,2,2,1,97.95,0,3,1,0,0,1
2468,0,4,0,1,1,1,48.55,1,3,1,0,0,1
2469,0,29,0,0,2,0,20.0,0,0,0,0,0,0
2470,0,67,1,0,3,1,25.25,0,0,1,0,1,0
2471,0,53,1,2,1,1,98.4,1,3,1,0,1,0
2472,0,67,1,1,3,0,70.9,0,4,1,0,1,0
2473,0,6,0,0,1,0,19.85,0,0,1,0,0,0
2474,0,47,1,2,1,1,106.35,0,4,0,0,0,1
2475,0,53,0,2,3,0,99.5,0,5,0,0,0,0
2476,0,69,0,1,3,1,84.7,0,6,1,0,0,0
2477,0,3,0,2,1,1,86.05,0,2,0,0,0,0
2478,0,4,0,1,1,0,44.55,0,0,0,0,0,0
2479,0,56,1,1,3,1,75.85,0,4,1,0,1,0
2480,1,59,1,2,1,1,93.85,1,2,1,1,0,0
2481,1,61,1,0,3,0,25.0,0,0,1,1,0,0
2482,0,2,0,1,1,1,45.0,0,0,1,0,0,1
2483,1,46,1,2,1,1,100.7,1,4,1,0,0,1
2484,0,12,0,0,1,0,20.5,0,0,1,0,0,0
2485,0,14,1,2,1,1,80.45,1,1,0,0,0,1
2486,0,28,1,2,2,1,90.45,0,2,1,0,0,1
2487,0,24,0,1,1,0,60.45,0,3,0,1,0,0
2488,0,31,0,1,1,1,55.25,1,2,0,0,0,1
2489,0,68,1,1,2,1,78.45,0,5,1,0,0,1
2490,0,39,1,2,3,0,100.55,0,3,1,0,0,0
2491,0,42,0,0,1,0,20.35,0,0,1,0,1,0
2492,0,13,0,1,1,1,54.45,1,4,1,0,0,1
2493,0,6,1,2,1,1,90.75,0,2,1,0,0,1
2495,0,38,0,0,2,1,20.25,0,0,1,0,1,0
2496,0,18,0,0,3,0,20.05,0,0,0,0,1,0
2497,0,4,0,0,1,0,19.6,0,0,1,0,0,0
2498,0,27,0,1,1,1,53.8,0,2,1,0,0,1
2499,0,41,0,1,2,0,70.2,0,4,1,0,0,0
2500,0,50,0,1,2,0,75.5,0,4,1,0,0,1
2501,0,72,0,0,3,0,20.35,0,0,1,0,0,1
2502,0,70,1,0,2,0,26.05,0,0,0,0,1,0
2503,0,44,0,0,2,0,20.6,0,0,1,1,0,0
2504,0,2,0,2,1,1,75.7,1,1,0,0,0,1
2505,0,34,0,0,2,1,20.1,0,0,1,1,0,0
2508,0,64,1,2,3,1,110.5,0,5,0,0,1,0
